ProcessName,RegionName,Time,StdUnitCapacity,TechnicalLife,GrossEfficiency,OwnUseRate,Availability,MinLoadRate,CCSCaptureRate,DayStorageOutput,CAPEX,OPEX,DiscountRate,RunningCost
Unit,Unit,Year,MW,Year,%,%,%,%,%,GWh,USD/KW,USD/KW,%,USD/KWh
COA_SUB_HC,EU18,2015,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2015,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2015,10000,30,47,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2015,10000,30,44,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2015,10000,30,57,7,95,0,0,0,1078.16,25.03,10,0.001
CCS_NGCC_OXY,EU18,2015,10000,30,47,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2015,10000,35,38,7,95,0,0,0,785.7091001,18.2406125,10,0.001
REW_GEO,EU18,2015,3000,40,10,6,95,0,0,0,3952.1,51.63,10,0.001
REW_HYD_LG,EU18,2015,3000,100,100,1,95,0,0,0,3322.91,56.81,10,0.001
REW_HYD_SM,EU18,2015,3000,100,100,1,95,0,0,0,1849.73,31.63,10,0.001
NUK_LWR,EU18,2015,10000,40,36,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2015,10000,30,32,7,95,0,0,0,4959.27,80.42,10,0.001
CCS_IGCC_BIO,EU18,2015,10000,30,30,7,95,0,85,0,8307.62,134.41,10,0.001
COA_SC_HC,EU18,2015,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2015,10000,40,46,7,95,0,0,0,4000,80,10,0.001
CCS_USC_POS_HC,EU18,2015,10000,40,36,7,95,0,85,0,4295.652174,128.8695652,10,0.001
CCS_USC_OXY_HC,EU18,2015,10000,40,36,7,95,0,85,0,4521.73913,135.6521739,10,0.001
CCS_USC_PRE_HC,EU18,2015,10000,40,33,7,95,0,85,0,5261.538462,157.8461538,10,0.001
COA_SC_LN,EU18,2015,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2015,10000,40,44,7,95,0,0,0,4200,84,10,0.001
CCS_USC_POS_LN,EU18,2015,10000,40,34,7,95,0,85,0,4510.434783,135.3130435,10,0.001
CCS_NGCC_POS,EU18,2015,10000,35,49,7,95,0,85,0,1975.986278,49.39965695,10,0.001
OIL_ST,EU18,2015,10000,30,38,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2015,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2015,3000,60,80,0,98,0,0,0.6,1156,11.56,10,0.001
REW_WND_ON,EU18,2020,3000,20,100,0,95,0,0,0,1455.58,36.23,10,0.001
REW_WND_OFF,EU18,2020,3000,20,100,0,95,0,0,0,3511.12,76.45,10,0.001
REW_PV_GND,EU18,2020,3000,26,100,6,95,0,0,0,972.92,9.33,10,0.001
REW_PV_RFT,EU18,2020,3000,24,100,6,95,0,0,0,1899.58,12.13,10,0.001
REW_CSP_NST,EU18,2020,3000,25,100,0,95,0,0,0,4748,19,10,0.001
COA_SUB_HC,EU18,2020,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2020,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2020,10000,30,48,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2020,10000,30,45,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2020,10000,30,58.33333333,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2020,10000,30,48.66666667,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2020,10000,35,38.66666667,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2020,3000,40,10,6,95,0,0,0,3876.3,50.52,10,0.001
REW_HYD_LG,EU18,2020,3000,100,100,1,95,0,0,0,3284.49,55.44,10,0.001
REW_HYD_SM,EU18,2020,3000,100,100,1,95,0,0,0,1831.01,30.91,10,0.001
NUK_LWR,EU18,2020,10000,40,36.33333333,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2020,10000,30,32,7,95,0,0,0,4943.16,78.52,10,0.001
CCS_IGCC_BIO,EU18,2020,10000,30,32.33333333,7,95,0,85,0,8136.85,128.83,10,0.001
COA_SC_HC,EU18,2020,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2020,10000,40,47.33333333,7,95,0,0,0,3897.435897,77.94871795,10,0.001
CCS_USC_POS_HC,EU18,2020,10000,40,38,7,95,0,85,0,4077.101449,122.3130435,10,0.001
CCS_USC_OXY_HC,EU18,2020,10000,40,38,7,95,0,85,0,4314.492754,129.4347826,10,0.001
CCS_USC_PRE_HC,EU18,2020,10000,40,35.33333333,7,95,0,85,0,5076.923077,152.3076923,10,0.001
COA_SC_LN,EU18,2020,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2020,10000,40,45.33333333,7,95,0,0,0,4092.307692,81.84615385,10,0.001
CCS_USC_POS_LN,EU18,2020,10000,40,34.66666667,7,95,0,85,0,4280.956522,128.4286957,10,0.001
CCS_NGCC_POS,EU18,2020,10000,35,50.66666667,7,95,0,85,0,1902.801601,47.57004002,10,0.001
OIL_ST,EU18,2020,10000,30,38.66666667,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2020,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2020,3000,60,80,0,98,0,0,0.6,530.5,5.305,10,0.001
REW_WND_ON,EU18,2025,3000,20,100,0,95,0,0,0,1417.29,34.93,10,0.001
REW_WND_OFF,EU18,2025,3000,20,100,0,95,0,0,0,3349.85,73.13,10,0.001
REW_PV_GND,EU18,2025,3000,28,100,6,95,0,0,0,854.08,8.29,10,0.001
REW_PV_RFT,EU18,2025,3000,25,100,6,95,0,0,0,1560.26,11.35,10,0.001
REW_CSP_NST,EU18,2025,3000,25,100,0,95,0,0,0,4748,19,10,0.001
COA_SUB_HC,EU18,2025,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2025,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2025,10000,30,49,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2025,10000,30,46,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2025,10000,30,59.66666667,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2025,10000,30,50.33333333,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2025,10000,35,39.33333333,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2025,3000,40,10,6,95,0,0,0,3781.61,49.41,10,0.001
REW_HYD_LG,EU18,2025,3000,100,100,1,95,0,0,0,3246.03,53.75,10,0.001
REW_HYD_SM,EU18,2025,3000,100,100,1,95,0,0,0,1812.29,30.01,10,0.001
NUK_LWR,EU18,2025,10000,40,36.66666667,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2025,10000,30,32,7,95,0,0,0,4720.72,76.45,10,0.001
CCS_IGCC_BIO,EU18,2025,10000,30,34.66666667,7,95,0,85,0,7828.71,121,10,0.001
COA_SC_HC,EU18,2025,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2025,10000,40,48.66666667,7,95,0,0,0,3794.871795,75.8974359,10,0.001
CCS_USC_POS_HC,EU18,2025,10000,40,40,7,95,0,85,0,3858.550725,115.7565217,10,0.001
CCS_USC_OXY_HC,EU18,2025,10000,40,40,7,95,0,85,0,4107.246377,123.2173913,10,0.001
CCS_USC_PRE_HC,EU18,2025,10000,40,37.66666667,7,95,0,85,0,4892.307692,146.7692308,10,0.001
COA_SC_LN,EU18,2025,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2025,10000,40,46.66666667,7,95,0,0,0,3984.615385,79.69230769,10,0.001
CCS_USC_POS_LN,EU18,2025,10000,40,35.33333333,7,95,0,85,0,4051.478261,121.5443478,10,0.001
CCS_NGCC_POS,EU18,2025,10000,35,52.33333333,7,95,0,85,0,1829.616924,45.7404231,10,0.001
OIL_ST,EU18,2025,10000,30,39.33333333,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2025,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2025,3000,60,80,0,98,0,0,0.6,338,3.38,10,0.001
REW_WND_ON,EU18,2030,3000,20,100,0,95,0,0,0,1379.01,33.62,10,0.001
REW_WND_OFF,EU18,2030,3000,20,100,0,95,0,0,0,3188.57,69.81,10,0.001
REW_PV_GND,EU18,2030,3000,30,100,6,95,0,0,0,735.25,7.24,10,0.001
REW_PV_RFT,EU18,2030,3000,25,100,6,95,0,0,0,1220.94,10.56,10,0.001
REW_CSP_NST,EU18,2030,3000,25,100,0,95,0,0,0,4606,18.4,10,0.001
COA_SUB_HC,EU18,2030,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2030,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2030,10000,30,50,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2030,10000,30,47,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2030,10000,30,61,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2030,10000,30,52,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2030,10000,35,40,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2030,3000,40,10,6,95,0,0,0,3686.91,48.3,10,0.001
REW_HYD_LG,EU18,2030,3000,100,100,1,95,0,0,0,3207.55,52.06,10,0.001
REW_HYD_SM,EU18,2030,3000,100,100,1,95,0,0,0,1793.57,29.11,10,0.001
NUK_LWR,EU18,2030,10000,40,37,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2030,10000,30,32,7,95,0,0,0,4498.27,74.38,10,0.001
CCS_IGCC_BIO,EU18,2030,10000,30,37,7,95,0,85,0,7520.57,113.17,10,0.001
COA_SC_HC,EU18,2030,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2030,10000,40,50,7,95,0,0,0,3692.307692,73.84615385,10,0.001
CCS_USC_POS_HC,EU18,2030,10000,40,42,7,95,0,85,0,3640,109.2,10,0.001
CCS_USC_OXY_HC,EU18,2030,10000,40,42,7,95,0,85,0,3900,117,10,0.001
CCS_USC_PRE_HC,EU18,2030,10000,40,40,7,95,0,85,0,4707.692308,141.2307692,10,0.001
COA_SC_LN,EU18,2030,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2030,10000,40,48,7,95,0,0,0,3876.923077,77.53846154,10,0.001
CCS_USC_POS_LN,EU18,2030,10000,40,36,7,95,0,85,0,3822,114.66,10,0.001
CCS_NGCC_POS,EU18,2030,10000,35,54,7,95,0,85,0,1756.432247,43.91080618,10,0.001
OIL_ST,EU18,2030,10000,30,40,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2030,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2030,3000,60,80,0,98,0,0,0.6,239.5,2.395,10,0.001
REW_WND_ON,EU18,2035,3000,20,100,0,95,0,0,0,1333.91,32.32,10,0.001
REW_WND_OFF,EU18,2035,3000,20,100,0,95,0,0,0,2874.42,66.49,10,0.001
REW_PV_GND,EU18,2035,3000,30,100,6,95,0,0,0,668.11,6.65,10,0.001
REW_PV_RFT,EU18,2035,3000,25,100,6,95,0,0,0,1062.99,9.58,10,0.001
REW_CSP_NST,EU18,2035,3000,25,100,0,95,0,0,0,4253,17,10,0.001
COA_SUB_HC,EU18,2035,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2035,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2035,10000,30,50.5,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2035,10000,30,47.5,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2035,10000,30,61.5,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2035,10000,30,52.75,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2035,10000,35,40.5,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2035,3000,40,10,6,95,0,0,0,3598.52,47.2,10,0.001
REW_HYD_LG,EU18,2035,3000,100,100,1,95,0,0,0,3169.02,50.39,10,0.001
REW_HYD_SM,EU18,2035,3000,100,100,1,95,0,0,0,1774.84,28.22,10,0.001
NUK_LWR,EU18,2035,10000,40,37,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2035,10000,30,32,7,95,0,0,0,4498.27,74.38,10,0.001
CCS_IGCC_BIO,EU18,2035,10000,30,39,7,95,0,85,0,6930.54,109.01,10,0.001
COA_SC_HC,EU18,2035,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2035,10000,40,51,7,95,0,0,0,3615.384615,72.30769231,10,0.001
CCS_USC_POS_HC,EU18,2035,10000,40,42.5,7,95,0,85,0,3521.304348,105.6391304,10,0.001
CCS_USC_OXY_HC,EU18,2035,10000,40,42.5,7,95,0,85,0,3758.695652,112.7608696,10,0.001
CCS_USC_PRE_HC,EU18,2035,10000,40,42,7,95,0,85,0,4534.615385,136.0384615,10,0.001
COA_SC_LN,EU18,2035,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2035,10000,40,49,7,95,0,0,0,3796.153846,75.92307692,10,0.001
CCS_USC_POS_LN,EU18,2035,10000,40,37.25,7,95,0,85,0,3697.369565,110.921087,10,0.001
CCS_NGCC_POS,EU18,2035,10000,35,54.5,7,95,0,85,0,1728.987993,43.22469983,10,0.001
OIL_ST,EU18,2035,10000,30,40.5,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2035,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2035,3000,60,80,0,98,0,0,0.6,189.1,1.891,10,0.001
REW_WND_ON,EU18,2040,3000,20,100,0,95,0,0,0,1288.82,31.01,10,0.001
REW_WND_OFF,EU18,2040,3000,20,100,0,95,0,0,0,2560.27,63.17,10,0.001
REW_PV_GND,EU18,2040,3000,30,100,6,95,0,0,0,600.98,6.06,10,0.001
REW_PV_RFT,EU18,2040,3000,25,100,6,95,0,0,0,905.04,8.59,10,0.001
REW_CSP_NST,EU18,2040,3000,25,100,0,95,0,0,0,3838,15.4,10,0.001
COA_SUB_HC,EU18,2040,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2040,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2040,10000,30,51,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2040,10000,30,48,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2040,10000,30,62,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2040,10000,30,53.5,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2040,10000,35,41,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2040,3000,40,10,6,95,0,0,0,3510.14,46.09,10,0.001
REW_HYD_LG,EU18,2040,3000,100,100,1,95,0,0,0,3130.46,48.92,10,0.001
REW_HYD_SM,EU18,2040,3000,100,100,1,95,0,0,0,1756.11,27.44,10,0.001
NUK_LWR,EU18,2040,10000,40,37,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2040,10000,30,32,7,95,0,0,0,4498.27,74.38,10,0.001
CCS_IGCC_BIO,EU18,2040,10000,30,41,7,95,0,85,0,6340.5,104.85,10,0.001
COA_SC_HC,EU18,2040,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2040,10000,40,52,7,95,0,0,0,3538.461538,70.76923077,10,0.001
CCS_USC_POS_HC,EU18,2040,10000,40,43,7,95,0,85,0,3402.608696,102.0782609,10,0.001
CCS_USC_OXY_HC,EU18,2040,10000,40,43,7,95,0,85,0,3617.391304,108.5217391,10,0.001
CCS_USC_PRE_HC,EU18,2040,10000,40,44,7,95,0,85,0,4361.538462,130.8461538,10,0.001
COA_SC_LN,EU18,2040,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2040,10000,40,50,7,95,0,0,0,3715.384615,74.30769231,10,0.001
CCS_USC_POS_LN,EU18,2040,10000,40,38.5,7,95,0,85,0,3572.73913,107.1821739,10,0.001
CCS_NGCC_POS,EU18,2040,10000,35,55,7,95,0,85,0,1701.543739,42.53859348,10,0.001
OIL_ST,EU18,2040,10000,30,41,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2040,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2040,3000,60,80,0,98,0,0,0.6,163.4,1.634,10,0.001
REW_WND_ON,EU18,2045,3000,20,100,0,95,0,0,0,1286.87,29.89,10,0.001
REW_WND_OFF,EU18,2045,3000,20,100,0,95,0,0,0,2479.43,60.35,10,0.001
REW_PV_GND,EU18,2045,3000,30,100,6,95,0,0,0,548.91,5.59,10,0.001
REW_PV_RFT,EU18,2045,3000,25,100,6,95,0,0,0,857.73,7.93,10,0.001
REW_CSP_NST,EU18,2045,3000,25,100,0,95,0,0,0,3333,13.3,10,0.001
COA_SUB_HC,EU18,2045,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2045,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2045,10000,30,51.5,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2045,10000,30,48.5,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2045,10000,30,62.5,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2045,10000,30,54.25,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2045,10000,35,41.5,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2045,3000,40,10,6,95,0,0,0,3447.01,44.98,10,0.001
REW_HYD_LG,EU18,2045,3000,100,100,1,95,0,0,0,3091.85,47.77,10,0.001
REW_HYD_SM,EU18,2045,3000,100,100,1,95,0,0,0,1740.43,26.84,10,0.001
NUK_LWR,EU18,2045,10000,40,37,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2045,10000,30,32,7,95,0,0,0,4498.27,74.38,10,0.001
CCS_IGCC_BIO,EU18,2045,10000,30,43,7,95,0,85,0,6088.9,100.69,10,0.001
COA_SC_HC,EU18,2045,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2045,10000,40,53,7,95,0,0,0,3461.538462,69.23076923,10,0.001
CCS_USC_POS_HC,EU18,2045,10000,40,43.5,7,95,0,85,0,3283.913043,98.5173913,10,0.001
CCS_USC_OXY_HC,EU18,2045,10000,40,43.5,7,95,0,85,0,3476.086957,104.2826087,10,0.001
CCS_USC_PRE_HC,EU18,2045,10000,40,46,7,95,0,85,0,4188.461538,125.6538462,10,0.001
COA_SC_LN,EU18,2045,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2045,10000,40,51,7,95,0,0,0,3634.615385,72.69230769,10,0.001
CCS_USC_POS_LN,EU18,2045,10000,40,39.75,7,95,0,85,0,3448.108696,103.4432609,10,0.001
CCS_NGCC_POS,EU18,2045,10000,35,55.5,7,95,0,85,0,1674.099485,41.85248714,10,0.001
OIL_ST,EU18,2045,10000,30,41.5,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2045,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2045,3000,60,80,0,98,0,0,0.6,148.8,1.488,10,0.001
REW_WND_ON,EU18,2050,3000,20,100,0,95,0,0,0,1284.92,28.77,10,0.001
REW_WND_OFF,EU18,2050,3000,20,100,0,95,0,0,0,2398.6,57.54,10,0.001
REW_PV_GND,EU18,2050,3000,30,100,6,95,0,0,0,496.84,5.12,10,0.001
REW_PV_RFT,EU18,2050,3000,25,100,6,95,0,0,0,810.43,7.26,10,0.001
REW_CSP_NST,EU18,2050,3000,25,100,0,95,0,0,0,3030,12.1,10,0.001
COA_SUB_HC,EU18,2050,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2050,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2050,10000,30,52,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2050,10000,30,49,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2050,10000,30,63,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2050,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2050,10000,35,42,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2050,3000,40,10,6,95,0,0,0,3409.13,44.32,10,0.001
REW_HYD_LG,EU18,2050,3000,100,100,1,95,0,0,0,3066.23,46.87,10,0.001
REW_HYD_SM,EU18,2050,3000,100,100,1,95,0,0,0,1724.76,26.37,10,0.001
NUK_LWR,EU18,2050,10000,40,37,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2050,10000,30,32,7,95,0,0,0,4498.27,74.38,10,0.001
CCS_IGCC_BIO,EU18,2050,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,EU18,2050,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2050,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,10,0.001
CCS_USC_POS_HC,EU18,2050,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,10,0.001
CCS_USC_OXY_HC,EU18,2050,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,10,0.001
CCS_USC_PRE_HC,EU18,2050,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,10,0.001
COA_SC_LN,EU18,2050,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2050,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,10,0.001
CCS_USC_POS_LN,EU18,2050,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,10,0.001
CCS_NGCC_POS,EU18,2050,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,10,0.001
OIL_ST,EU18,2050,10000,30,42,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2050,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2050,3000,60,80,0,98,0,0,0.6,138.8,1.388,10,0.001
REW_WND_ON,EU18,2055,3000,20,100,0,95,0,0,0,1284.92,28.37,10,0.001
REW_WND_OFF,EU18,2055,3000,25,100,0,95,0,0,0,2398.6,56.74,10,0.001
REW_PV_GND,EU18,2055,3000,30,100,6,95,0,0,0,496.84,5.12,10,0.001
REW_PV_RFT,EU18,2055,3000,25,100,6,95,0,0,0,810.43,7.26,10,0.001
REW_CSP_NST,EU18,2055,3000,25,100,0,95,0,0,0,3030,12.1,10,0.001
COA_SUB_HC,EU18,2055,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2055,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2055,10000,30,52,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2055,10000,30,49,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2055,10000,30,63,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2055,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2055,10000,35,42,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2055,3000,40,10,6,95,0,0,0,3409.13,44.32,10,0.001
REW_HYD_LG,EU18,2055,3000,100,100,1,95,0,0,0,3060.08,46.37,10,0.001
REW_HYD_SM,EU18,2055,3000,100,100,1,95,0,0,0,1721.3,26.08,10,0.001
NUK_LWR,EU18,2055,10000,40,37,6,95,60,0,0,5936.84,118.74,10,0.001
BIO_BIO,EU18,2055,10000,30,32,7,95,0,0,0,4498.27,74.38,10,0.001
CCS_IGCC_BIO,EU18,2055,10000,30,45,7,95,0,85,0,5837.29,96.53,10,0.001
COA_SC_HC,EU18,2055,10000,40,42,7,95,0,0,0,2300,46,10,0.001
COA_IGCC_HC,EU18,2055,10000,40,54,7,95,0,0,0,3384.615385,67.69230769,10,0.001
CCS_USC_POS_HC,EU18,2055,10000,40,44,7,95,0,85,0,3165.217391,94.95652174,10,0.001
CCS_USC_OXY_HC,EU18,2055,10000,40,44,7,95,0,85,0,3334.782609,100.0434783,10,0.001
CCS_USC_PRE_HC,EU18,2055,10000,40,48,7,95,0,85,0,4015.384615,120.4615385,10,0.001
COA_SC_LN,EU18,2055,10000,40,40,7,95,0,0,0,2415,48.3,10,0.001
COA_IGCC_LN,EU18,2055,10000,40,52,7,95,0,0,0,3553.846154,71.07692308,10,0.001
CCS_USC_POS_LN,EU18,2055,10000,40,41,7,95,0,85,0,3323.478261,99.70434783,10,0.001
CCS_NGCC_POS,EU18,2055,10000,35,56,7,95,0,85,0,1646.655232,41.16638079,10,0.001
OIL_ST,EU18,2055,10000,30,42,7,95,0,0,0,2000,48,10,0.001
STR_HPS,EU18,2055,3000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,EU18,2055,3000,60,80,0,98,0,0,0.6,139.8,1.398,10,0.001
REW_WND_ON,EU18,2060,3000,20,100,0,95,0,0,0,1284.92,27.97,10,0.001
REW_WND_OFF,EU18,2060,3000,25,100,0,95,0,0,0,2398.6,55.95,10,0.001
REW_PV_GND,EU18,2060,3000,30,100,6,95,0,0,0,496.84,5.12,10,0.001
REW_PV_RFT,EU18,2060,3000,25,100,6,95,0,0,0,810.43,7.26,10,0.001
REW_CSP_NST,EU18,2060,3000,25,100,0,95,0,0,0,3030,12.1,10,0.001
COA_SUB_HC,EU18,2060,10000,30,37,7,95,0,0,0,1684.21,33.68,10,0.001
COA_SUB_LN,EU18,2060,10000,30,36,7,95,0,0,0,1768.42,35.37,10,0.001
COA_USC_HC,EU18,2060,10000,30,52,7,95,0,0,0,2600,52,10,0.001
COA_USC_LN,EU18,2060,10000,30,49,7,95,0,0,0,2730,54.6,10,0.001
GAS_CC,EU18,2060,10000,30,63,7,95,0,0,0,1078.16,24.36,10,0.001
CCS_NGCC_OXY,EU18,2060,10000,30,55,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,EU18,2060,10000,35,42,7,95,0,0,0,785.7091001,17.75235,10,0.001
REW_GEO,EU18,2060,3000,40,10,6,95,0,0,0,3409.13,44.32,10,0.001
REW_HYD_LG,EU18,2060,3000,100,100,1,95,0,0,0,3053.94,45.87,10,0.001
REW_HYD_SM,EU18,2060,3000,100,100,1,95,0,0,0,1717.84,25.8,10,0.001
